Mileage,Model,Levy,Prod. year,Manufacturer,Engine volume,Airbags,Color,Category,Fuel type,Gear box type,Leather interior,Price
16574,Sentra,980.0,2018,NISSAN,1.8,12,White,Sedan,Petrol,Automatic,True,4391
0,Optima,765.0,2015,KIA,2.0,0,White,Sedan,Petrol,Tiptronic,True,14500
361035,Camry,781.0,2012,TOYOTA,2.5,12,Black,Sedan,Hybrid,Automatic,True,3293
193267,ML 350,1058.0,2012,MERCEDES-BENZ,3.5,12,Grey,Jeep,Diesel,Automatic,True,22266
22099,FIT,382.0,2017,HONDA,1.5,4,Blue,Universal,Hybrid,Automatic,True,41259
158349,Escape,1018.0,2011,FORD,3.0,12,White,Jeep,Petrol,Automatic,True,1490
166013,Juke,530.0,2013,NISSAN,1.6,0,White,Jeep,Petrol,Automatic,True,2901
101424,E 350,1604.0,2014,MERCEDES-BENZ,5.5,12,Grey,Sedan,Diesel,Automatic,True,32302
106979,Accent,831.0,2017,HYUNDAI,1.6,12,Blue,Sedan,Petrol,Automatic,True,1254
0,Camry,934.0,2015,TOYOTA,2.5,8,Black,Sedan,Petrol,Tiptronic,False,14113
71218,Sonata,431.0,2016,HYUNDAI,2.0,0,Black,Sedan,Hybrid,Automatic,True,5018
172000,Prius,850.5492087996912,2008,TOYOTA,1.5,8,White,Sedan,Hybrid,Automatic,False,35
130000,Elantra,799.6990400903444,2013,HYUNDAI,2.4,6,Black,Sedan,Petrol,Tiptronic,True,18660
193614,Escape,1185.0,2009,FORD,2.5,0,White,Jeep,Hybrid,Automatic,True,220
127000,RAV 4,779.0,2013,TOYOTA,2.5,10,Black,Jeep,Petrol,Tiptronic,False,34497
150000,Jetta,752.195205479452,2000,VOLKSWAGEN,2.0,4,Black,Sedan,Petrol,Manual,False,3450
245000,E 430,1281.3365810451728,2002,MERCEDES-BENZ,4.3,0,Silver,Sedan,LPG,Tiptronic,True,10976
150023,407,1287.5,2005,PEUGEOT,2.0,0,Grey,Sedan,Petrol,Manual,False,10976
150000,F150,1474.0,2012,FORD,5.0,8,Black,Pickup,Petrol,Tiptronic,False,42000
54216,Actyon,730.0,2016,SSANGYONG,1.6,4,Blue,Jeep,Diesel,Automatic,True,42692
315270,RX 450,1399.0,2010,LEXUS,3.5,12,Grey,Jeep,Hybrid,Automatic,True,2509
138211,RX 350,1399.0,2010,LEXUS,3.5,12,Black,Jeep,Petrol,Automatic,True,549
162142,GTI,640.0,2013,VOLKSWAGEN,2.0,12,Black,Hatchback,Petrol,Automatic,True,4234
126021,IS 250,777.0,2014,LEXUS,2.5,12,White,Sedan,Petrol,Automatic,True,627
158870,Tacoma,834.0,2013,TOYOTA,2.7,12,White,Jeep,Petrol,Automatic,True,314
120000,B 170,1281.3365810451728,2008,MERCEDES-BENZ,1.7,12,Black,Hatchback,Petrol,Tiptronic,False,14740
270000,530,1082.2991631799164,2003,BMW,3.0,10,Black,Sedan,Diesel,Tiptronic,True,16621
185000,Prius prius,746.0,2009,TOYOTA,1.5,12,White,Hatchback,Hybrid,Variator,False,9722
57248,Captiva,1090.0,2008,CHEVROLET,2.0,4,White,Jeep,Diesel,Automatic,True,8781
121000,Focus Titanium,642.0,2012,FORD,2.0,10,White,Hatchback,Petrol,Tiptronic,True,13485
265210,X5,1211.0,2010,BMW,3.0,0,Black,Jeep,Diesel,Automatic,True,1882
174043,CT 200h,585.0,2013,LEXUS,1.8,0,White,Hatchback,Hybrid,Automatic,True,5331
114588,Lacetti,761.0,2010,CHEVROLET,1.8,4,Grey,Sedan,Petrol,Automatic,True,11964
87000,Optima,798.4470588235295,2016,KIA,2.4,8,White,Sedan,Petrol,Tiptronic,True,100
164000,528,1317.0,2009,BMW,2.8,12,Grey,Sedan,Petrol,Tiptronic,True,16621
85000,Challenger,1312.8813559322034,2013,DODGE,3.6,10,Silver,Coupe,Petrol,Tiptronic,True,31361
193614,Escape,1185.0,2009,FORD,2.5,0,White,Jeep,Hybrid,Automatic,True,220
69570,Aqua,503.0,2012,TOYOTA,1.5,4,Blue,Hatchback,Petrol,Automatic,True,14799
101179,A6,639.0,2014,AUDI,2.0,12,Black,Sedan,Petrol,Automatic,True,1098
111763,Camry,781.0,2012,TOYOTA,2.5,0,White,Sedan,Petrol,Automatic,False,21953
2530,Civic,803.8573975044563,2000,HONDA,1.6,2,White,Coupe,Petrol,Manual,True,7200
162000,CLK 350,1281.3365810451728,2007,MERCEDES-BENZ,3.5,8,Silver,Coupe,Petrol,Automatic,True,18817
142000,Camry XSE,1091.0,2016,TOYOTA,2.5,0,Black,Sedan,Petrol,Tiptronic,True,18500
363200,XC90,1202.4,2003,VOLVO,2.5,6,Green,Jeep,Petrol,Automatic,True,9100
137000,H1,1249.0,2017,HYUNDAI,2.5,4,White,Universal,Diesel,Automatic,True,36827
0,Elantra,891.0,2016,HYUNDAI,2.0,12,Silver,Sedan,Petrol,Automatic,True,3293
246040,Sonata,891.0,2016,HYUNDAI,2.0,4,Silver,Sedan,LPG,Automatic,True,15681
142000,Prius C,502.0,2013,TOYOTA,1.5,8,Blue,Hatchback,Hybrid,Automatic,True,12544
151136,I30,531.0,2012,HYUNDAI,1.6,4,White,Hatchback,Diesel,Automatic,True,17346
156992,Cruze,473.0,2014,CHEVROLET,1.4,12,Black,Sedan,Petrol,Automatic,True,3136
152000,CLS 550,1391.0,2012,MERCEDES-BENZ,4.7,12,Black,Sedan,Petrol,Automatic,True,15681
132630,E 350,1172.0,2011,MERCEDES-BENZ,3.5,12,Silver,Sedan,Diesel,Automatic,True,314
183590,REXTON,707.0,2011,SSANGYONG,2.0,4,Black,Jeep,Diesel,Automatic,True,21739
277421,X5,1018.0,2011,BMW,3.0,12,Black,Jeep,Petrol,Automatic,True,784
64000,Camry,850.5492087996912,2012,TOYOTA,2.5,12,Grey,Sedan,Petrol,Tiptronic,True,27598
97000,Outlander,642.0,2012,MITSUBISHI,2.0,8,Blue,Jeep,Petrol,Tiptronic,True,18245
104000,Prius,850.5492087996912,2013,TOYOTA,1.8,8,Black,Sedan,Hybrid,Automatic,False,18817
172000,Prius C,850.5492087996912,2012,TOYOTA,1.5,10,Orange,Hatchback,Hybrid,Automatic,False,16621
125000,Carnival,911.0,2010,KIA,2.2,4,Silver,Minivan,Diesel,Automatic,True,11200
250005,XV,765.0,2015,SUBARU,2.0,0,Black,Sedan,Petrol,Automatic,True,19444
218560,Prius,645.0,2011,TOYOTA,1.8,6,Red,Sedan,Hybrid,Variator,False,10976
11111,Prius,850.5492087996912,2011,TOYOTA,1.8,12,White,Hatchback,Hybrid,Automatic,True,25
0,Passat,752.195205479452,2006,VOLKSWAGEN,2.0,8,Silver,Sedan,Petrol,Automatic,True,8311
110000,Caliber,1312.8813559322034,2011,DODGE,2.0,6,Black,Hatchback,Petrol,Automatic,True,14740
213600,Elantra,586.0,2012,HYUNDAI,1.8,6,Blue,Sedan,Petrol,Tiptronic,False,10976
123456,Aqua,850.5492087996912,2014,TOYOTA,1.5,8,White,Hatchback,Hybrid,Automatic,False,16308
126400,Volt,474.0,2013,CHEVROLET,1.4,6,Black,Hatchback,Hybrid,Automatic,True,23521
156043,S 550,1363.0,2012,MERCEDES-BENZ,4.6,12,Black,Sedan,Petrol,Automatic,True,6586
113600,Juke,528.0,2014,NISSAN,1.6,7,White,Jeep,Petrol,Tiptronic,False,23521
70000,500 sport panorama,562.0,2015,FIAT,1.4,12,Grey,Coupe,Petrol,Automatic,True,15053
68348,Captiva,1090.0,2008,CHEVROLET,2.0,4,Silver,Jeep,Diesel,Automatic,True,7056
160000,Insight,803.8573975044563,2011,HONDA,1.3,4,White,Hatchback,Hybrid,Automatic,False,25
55073,Optima,764.0,2015,KIA,2.0,4,White,Sedan,Petrol,Automatic,True,19130
1200,Fabia,765.0,2008,SKODA,1.2,4,Grey,Hatchback,Petrol,Manual,False,8467
200402,GX 460,1356.0,2014,LEXUS,4.6,0,Silver,Jeep,Petrol,Automatic,True,941
32800,Accent,583.0,2011,HYUNDAI,1.6,4,Black,Hatchback,Diesel,Automatic,True,10923
116918,Korando,640.0,2013,SSANGYONG,2.0,4,White,Jeep,Diesel,Automatic,True,21062
199848,Tucson,640.0,2013,HYUNDAI,2.0,4,Black,Jeep,Diesel,Automatic,True,19547
119000,FIT,803.8573975044563,2014,HONDA,1.5,8,Silver,Hatchback,Hybrid,Automatic,True,17092
147200,Sonata,753.0,2012,HYUNDAI,2.4,8,Black,Sedan,Petrol,Tiptronic,True,15681
196090,C 180,1281.3365810451728,1997,MERCEDES-BENZ,1.8,2,Black,Universal,CNG,Variator,False,9408
166144,H1,781.0,2012,HYUNDAI,2.5,4,Silver,Universal,Diesel,Automatic,True,21395
213696,H1,1024.0,2010,HYUNDAI,2.5,4,Grey,Universal,Diesel,Automatic,True,16766
219030,E 350,1053.0,2014,MERCEDES-BENZ,3.5,12,Black,Sedan,Diesel,Automatic,True,29793
221700,B 170 Edition One,1281.3365810451728,2007,MERCEDES-BENZ,1.7,12,White,Hatchback,Petrol,Tiptronic,True,12544
77000,Prius,502.0,2013,TOYOTA,1.5,10,Black,Sedan,Hybrid,Variator,False,20071
110000,Jetta,779.0,2013,VOLKSWAGEN,2.5,6,Golden,Sedan,Petrol,Tiptronic,True,13485
136000,Rogue,777.0,2014,NISSAN,2.5,6,Grey,Jeep,Petrol,Tiptronic,False,18189
165000,FIT,803.8573975044563,2011,HONDA,1.3,4,Blue,Hatchback,Hybrid,Variator,False,13172
62000,Elantra,799.6990400903444,2011,HYUNDAI,1.8,10,Grey,Sedan,Petrol,Automatic,False,17876
170000,Touareg,752.195205479452,2003,VOLKSWAGEN,5.0,6,Grey,Jeep,Diesel,Automatic,True,19757
186005,RX 450,1399.0,2010,LEXUS,3.5,12,Silver,Jeep,Hybrid,Automatic,True,13328
97640,H1,1091.0,2016,HYUNDAI,2.5,4,Silver,Universal,Diesel,Automatic,True,40688
185000,S 550,1281.3365810451728,2007,MERCEDES-BENZ,5.5,8,Black,Sedan,Petrol,Tiptronic,True,47042
81000,Fusion HYBRID,382.0,2015,FORD,2.0,4,Grey,Sedan,Hybrid,Variator,True,26971
240000,"Crafter 2,5TDI",1185.0,2009,VOLKSWAGEN,2.5,2,White,Microbus,Diesel,Manual,False,20385
277906,Camry,781.0,2012,TOYOTA,2.5,12,Grey,Sedan,Petrol,Automatic,True,3136
180093,Elantra,687.0,2010,HYUNDAI,1.6,4,Black,Sedan,Petrol,Automatic,True,11704
95303,Captiva,833.0,2015,CHEVROLET,2.2,4,Brown,Jeep,Diesel,Automatic,True,39085
111111,320 Gran Turismo,1082.2991631799164,2001,BMW,2.2,6,Silver,Sedan,Petrol,Manual,False,9408
0,Sonata,751.0,2013,HYUNDAI,2.4,0,White,Sedan,Hybrid,Automatic,True,706
146000,Aqua,1267.0,2013,TOYOTA,1.5,4,Blue,Hatchback,Hybrid,Automatic,False,9722
1000,Astra,1156.6493506493507,2007,OPEL,1.9,6,Silver,Goods wagon,Diesel,Manual,False,5500
173177,Sonata,836.0,2010,HYUNDAI,2.0,4,White,Sedan,Petrol,Automatic,True,12880
234221,Astra,1156.6493506493507,2003,OPEL,1.2,4,Silver,Hatchback,Petrol,Manual,False,6800
180275,RAV 4,777.0,2014,TOYOTA,2.5,0,White,Jeep,Petrol,Automatic,True,28225
173000,Caliber,1312.8813559322034,2011,DODGE,2.0,6,Grey,Hatchback,Petrol,Variator,False,14426
229000,FIT,803.8573975044563,2003,HONDA,1.3,4,Silver,Hatchback,Petrol,Variator,False,6586
32578,H1,1249.0,2017,HYUNDAI,2.5,4,Silver,Minivan,Diesel,Automatic,True,29636
261,Elantra,1076.0,2020,HYUNDAI,2.0,12,Black,Sedan,Petrol,Automatic,True,3293
68000,Aqua,595.0,2015,TOYOTA,1.5,4,Black,Hatchback,Petrol,Automatic,True,25089
296395,X5,919.0,2012,BMW,3.0,0,Grey,Jeep,Diesel,Automatic,True,392
125000,Jetta,474.0,2013,VOLKSWAGEN,1.4,12,Grey,Sedan,Hybrid,Automatic,True,13900
160000,Camry,779.0,2013,TOYOTA,2.5,12,Grey,Sedan,Petrol,Automatic,True,22894
288000,Escalade,1232.8,2008,CADILLAC,6.2,12,Black,Jeep,LPG,Tiptronic,True,47042
56288,Avella,1079.0,2018,KIA,2.0,12,Silver,Sedan,Petrol,Automatic,True,16308
132165,Camry,1058.0,2012,TOYOTA,3.5,12,Grey,Sedan,Petrol,Automatic,True,706
180000,X5,1082.2991631799164,2002,BMW,4.4,0,Black,Jeep,Petrol,Tiptronic,True,14113
130933,Pajero IO,1057.6153846153845,2001,MITSUBISHI,2.0,4,Silver,Jeep,Petrol,Manual,False,7524
114000,CT 200h,308.0,2014,LEXUS,1.8,10,Brown,Hatchback,Hybrid,Variator,True,30107
149790,Malibu,707.0,2011,CHEVROLET,2.0,4,Black,Sedan,Petrol,Automatic,True,17923
80000,Volt Premier,345.0,2016,CHEVROLET,1.5,8,Black,Hatchback,Plug-in Hybrid,Variator,True,45160
102780,Jetta,697.0,2015,VOLKSWAGEN,1.8,12,Grey,Sedan,Petrol,Tiptronic,True,17700
77200,FIT,501.0,2014,HONDA,1.5,4,Black,Hatchback,Petrol,Automatic,True,28532
189530,E 350,1399.0,2010,MERCEDES-BENZ,3.5,12,Black,Sedan,Diesel,Automatic,True,12388
111000,Transit,825.4240766073872,2000,FORD,2.5,2,Blue,Microbus,Diesel,Manual,False,11290
205000,Escape,1185.0,2009,FORD,2.5,8,Green,Jeep,Hybrid,Tiptronic,True,13172
170000,Liberty,1067.8297872340424,2012,JEEP,3.7,5,Grey,Jeep,Petrol,Automatic,False,20385
97000,Optima,753.0,2012,KIA,2.4,12,Black,Sedan,Hybrid,Tiptronic,True,20385
175000,740 i,1082.2991631799164,2010,BMW,3.0,6,Blue,Sedan,Petrol,Tiptronic,True,31361
79534,Elantra,531.0,2012,HYUNDAI,1.6,4,Grey,Sedan,Petrol,Automatic,True,19416
135000,Galant GTS,1057.6153846153845,2004,MITSUBISHI,3.8,12,Silver,Sedan,Petrol,Tiptronic,True,6000
155329,Orlando,642.0,2012,CHEVROLET,2.0,4,Silver,Jeep,Diesel,Automatic,True,16894
84000,REXTON,640.0,2013,SSANGYONG,2.0,4,White,Jeep,Diesel,Automatic,True,39458
74666,Sportage,1282.0,2007,KIA,2.0,4,Silver,Jeep,Diesel,Automatic,True,7119
62938,GLE 350,1292.0,2016,MERCEDES-BENZ,3.0,0,Black,Jeep,Petrol,Automatic,True,20071
133000,FIT PREMIUMI,1236.0,2011,HONDA,1.3,4,Silver,Hatchback,Hybrid,Tiptronic,False,8147
120000,RAV 4,850.5492087996912,2012,TOYOTA,2.2,13,White,Jeep,Diesel,Manual,True,25
162520,Civic,585.0,2013,HONDA,1.8,12,Black,Sedan,Petrol,Automatic,True,392
270874,Sonata,891.0,2016,HYUNDAI,2.0,4,Silver,Sedan,LPG,Automatic,True,11290
152630,Corolla,697.0,2015,TOYOTA,1.8,12,White,Sedan,Petrol,Automatic,True,4861
174926,Escape,1024.0,2010,FORD,2.5,0,Grey,Jeep,Hybrid,Automatic,True,862
111000,Aqua,1268.0,2012,TOYOTA,1.5,6,Black,Hatchback,Petrol,Automatic,False,9408
179352,Sonata,707.0,2011,HYUNDAI,2.0,4,Black,Sedan,Petrol,Automatic,True,16599
217485,GL 450,1514.0,2011,MERCEDES-BENZ,4.6,12,Silver,Jeep,Petrol,Automatic,True,1725
140800,E 350,1055.0,2013,MERCEDES-BENZ,3.5,0,Black,Sedan,Petrol,Automatic,True,15681
200000,X-Terra,830.02,2004,NISSAN,3.3,2,Grey,Jeep,CNG,Automatic,True,13799
50478,Elantra,639.0,2014,HYUNDAI,2.0,4,White,Coupe,Petrol,Automatic,True,25889
64000,Cruze,738.0,2017,CHEVROLET,1.4,12,White,Sedan,Petrol,Tiptronic,False,20385
58405,Aqua,503.0,2012,TOYOTA,1.5,4,Silver,Hatchback,Hybrid,Automatic,True,17663
110776,Orlando,642.0,2012,CHEVROLET,2.0,4,White,Jeep,Diesel,Automatic,True,23828
166016,REXTON,640.0,2013,SSANGYONG,2.0,4,Grey,Jeep,Diesel,Automatic,True,32045
61648,ML 350,1273.0,2015,MERCEDES-BENZ,3.5,12,Black,Jeep,Petrol,Automatic,True,470
200000,ML 500,1281.3365810451728,2002,MERCEDES-BENZ,5.0,12,Black,Jeep,Petrol,Tiptronic,True,15681
95000,Elantra GS,799.6990400903444,2012,HYUNDAI,1.8,6,Black,Coupe,Petrol,Tiptronic,False,16151
169000,RAV 4,850.5492087996912,2001,TOYOTA,2.0,0,Black,Jeep,Petrol,Automatic,True,12544
71104,Optima,638.0,2014,KIA,2.0,4,White,Sedan,Petrol,Automatic,True,14113
53873,Actyon,730.0,2016,SSANGYONG,1.6,4,Red,Jeep,Diesel,Automatic,True,43576
186005,RX 450,1399.0,2010,LEXUS,3.5,12,Silver,Jeep,Hybrid,Automatic,True,13328
166400,Prius,353.0,2015,TOYOTA,1.8,12,Blue,Hatchback,Hybrid,Variator,False,17249
210000,Legacy,889.104938271605,2007,SUBARU,2.0,2,Beige,Sedan,LPG,Tiptronic,False,10976
117000,FIT,803.8573975044563,2005,HONDA,1.3,4,Silver,Hatchback,Petrol,Automatic,False,8154
193102,Vito,1281.3365810451728,2006,MERCEDES-BENZ,2.2,2,White,Goods wagon,Diesel,Manual,False,23521
65642,Aveo,531.0,2012,CHEVROLET,1.6,4,Blue,Hatchback,Petrol,Automatic,True,12187
147000,Transit Connect,586.0,2012,FORD,1.8,4,Blue,Goods wagon,Diesel,Manual,False,14740
259184,Sonata,753.0,2012,HYUNDAI,2.4,0,Silver,Sedan,Hybrid,Automatic,True,251
160087,Captiva,639.0,2014,CHEVROLET,2.0,4,Grey,Jeep,Diesel,Automatic,True,25456
79080,ML 350,1273.0,2015,MERCEDES-BENZ,3.5,12,Grey,Jeep,Diesel,Automatic,True,22894
30400,Crosstrek,1079.0,2018,SUBARU,2.0,10,Orange,Universal,Petrol,Variator,True,21953
200179,E 350,1053.0,2014,MERCEDES-BENZ,3.5,12,Black,Sedan,Diesel,Automatic,True,30734
120005,Korando,707.0,2011,SSANGYONG,2.0,4,Black,Jeep,Diesel,Automatic,True,22621
242701,Combo,1156.6493506493507,2001,OPEL,1.7,2,Blue,Goods wagon,Diesel,Manual,False,7213
40000,Camry,850.5492087996912,2015,TOYOTA,2.5,12,Silver,Sedan,Hybrid,Variator,True,32929
146816,Elantra,531.0,2012,HYUNDAI,1.6,4,White,Sedan,Petrol,Automatic,True,17158
173490,H1,777.0,2014,HYUNDAI,2.5,4,Black,Minivan,Diesel,Automatic,True,23436
328034,H1,1024.0,2010,HYUNDAI,2.5,4,Blue,Universal,Diesel,Automatic,True,16480
95000,FIT,803.8573975044563,2012,HONDA,1.3,8,Black,Hatchback,Hybrid,Automatic,False,12388
155000,Rogue,862.0,2011,NISSAN,2.5,16,Red,Jeep,Petrol,Automatic,True,17562
172149,Optima,382.0,2014,KIA,2.4,12,White,Sedan,Hybrid,Automatic,True,188
287021,Q5,707.0,2011,AUDI,2.0,0,Black,Jeep,Petrol,Automatic,True,314
161000,DTS,1232.8,2008,CADILLAC,4.6,10,White,Sedan,Petrol,Automatic,True,21639
143000,X5,1211.0,2010,BMW,3.0,8,Brown,Jeep,Diesel,Tiptronic,True,33556
48000,Elantra,584.0,2014,HYUNDAI,1.8,12,Silver,Sedan,Petrol,Tiptronic,False,18503
180000,X5,1082.2991631799164,2003,BMW,3.0,3,Black,Jeep,Diesel,Tiptronic,True,17876
1000,Note,830.02,2006,NISSAN,1.5,2,Silver,Hatchback,CNG,Variator,False,6586
189530,E 350,1399.0,2010,MERCEDES-BENZ,3.5,12,Black,Sedan,Diesel,Automatic,True,12388
172253,Sonata,836.0,2010,HYUNDAI,2.0,4,Grey,Sedan,Petrol,Automatic,True,16894
10000,Transit,825.4240766073872,1990,FORD,2.5,0,White,Microbus,Diesel,Manual,False,5000
150000,Forester,889.104938271605,2004,SUBARU,2.0,4,Black,Jeep,Petrol,Tiptronic,False,10976
90000,Camry,781.0,2012,TOYOTA,2.5,8,Black,Sedan,Hybrid,Tiptronic,True,17876
0,Stella,706.0,2011,SUBARU,0.7,2,Golden,Hatchback,Petrol,Variator,False,6586
179381,Camry,394.0,2014,TOYOTA,2.5,12,Black,Sedan,Hybrid,Automatic,True,11133
111643,H1,1249.0,2017,HYUNDAI,2.5,4,Grey,Universal,Diesel,Automatic,True,43952
180000,VOXY,850.5492087996912,2007,TOYOTA,2.0,2,Black,Minivan,LPG,Automatic,False,90
296395,X5,919.0,2012,BMW,3.0,0,Grey,Jeep,Diesel,Automatic,True,157
160000,Serena,830.02,2004,NISSAN,2.0,4,White,Minivan,Petrol,Automatic,False,5645
105000,Optima hybid,798.4470588235295,2013,KIA,2.4,6,White,Sedan,Hybrid,Tiptronic,False,20385
135000,Micra,1202.0,2001,NISSAN,1.4,4,Red,Hatchback,Petrol,Manual,False,2822
50380,Tucson,877.0,2017,HYUNDAI,1.7,4,White,Jeep,Diesel,Automatic,True,30712
146000,Tiida,830.02,2005,NISSAN,1.5,7,Black,Hatchback,Petrol,Automatic,True,20
164011,Grand Cherokee,915.0,2014,JEEP,3.0,0,Blue,Jeep,Diesel,Automatic,True,314
145830,H1,1091.0,2016,HYUNDAI,2.5,4,White,Universal,Diesel,Automatic,True,37580
179740,Elantra,790.0,2009,HYUNDAI,1.6,4,Silver,Sedan,Diesel,Automatic,True,9747
55234,Actyon,730.0,2016,SSANGYONG,1.6,4,White,Jeep,Petrol,Automatic,True,40092
149000,Prius,843.0,2008,TOYOTA,1.5,8,White,Sedan,Hybrid,Tiptronic,False,11604
300000,Transit,825.4240766073872,1998,FORD,2.5,4,White,Microbus,Diesel,Manual,False,17249
62022,Passat SEL,585.0,2013,VOLKSWAGEN,1.8,10,Blue,Sedan,Petrol,Tiptronic,True,10036
116453,Aqua,503.0,2012,TOYOTA,1.5,4,Yellow,Hatchback,Petrol,Automatic,True,13764
185000,Demio evropuli,1055.7884615384614,2003,MAZDA,1.4,4,Blue,Hatchback,CNG,Manual,False,7213
193600,Mazda 6,1055.7884615384614,2014,MAZDA,2.5,8,Red,Sedan,Petrol,Tiptronic,True,22580
107271,Cruze,645.0,2011,CHEVROLET,1.8,4,Grey,Sedan,Petrol,Automatic,True,11412
167157,Tucson,640.0,2013,HYUNDAI,2.0,4,Grey,Jeep,Diesel,Automatic,True,27435
60936,March,1032.0,2012,NISSAN,1.2,2,Carnelian red,Hatchback,Petrol,Variator,False,6895
92800,Camry,777.0,2014,TOYOTA,2.5,10,White,Sedan,Petrol,Tiptronic,True,25402
135700,Rogue,777.0,2014,NISSAN,2.5,6,Grey,Jeep,Petrol,Tiptronic,False,18503
117811,FIT,446.0,2014,HONDA,1.3,4,Blue,Hatchback,Petrol,Automatic,True,12184
66212,Aqua,271.0,2014,TOYOTA,1.5,4,Black,Universal,Hybrid,Automatic,True,19030
55948,FIT,502.0,2013,HONDA,1.5,4,Orange,Hatchback,Petrol,Automatic,True,26858
103467,Accord,1051.0,2016,HONDA,2.4,12,White,Coupe,Petrol,Automatic,True,9722
218000,Land Cruiser Prado,850.5492087996912,1997,TOYOTA,2.7,2,Blue,Jeep,LPG,Automatic,False,10349
185000,Fusion,825.4240766073872,2010,FORD,2.5,10,Grey,Sedan,Hybrid,Automatic,True,15994
62000,RX 350,1058.0,2012,LEXUS,3.5,12,Black,Jeep,Petrol,Tiptronic,True,27911
172800,Camry,642.0,2012,TOYOTA,2.0,8,White,Sedan,Petrol,Automatic,True,24462
140000,Prius,761.0,2010,TOYOTA,1.8,4,Blue,Sedan,Petrol,Variator,False,12544
275000,Odyssey,803.8573975044563,2003,HONDA,2.3,4,Black,Minivan,Petrol,Tiptronic,False,5800
200000,ML 350,1281.3365810451728,2007,MERCEDES-BENZ,3.5,8,Silver,Jeep,Petrol,Automatic,True,100
126970,H1,777.0,2014,HYUNDAI,2.5,4,Silver,Minivan,Diesel,Automatic,True,34074
223560,Prius,850.5492087996912,2008,TOYOTA,1.5,2,White,Sedan,Hybrid,Automatic,False,12231
181474,Aqua,382.0,2017,TOYOTA,1.5,4,White,Hatchback,Hybrid,Automatic,True,14831
189949,Jetta,640.0,2013,VOLKSWAGEN,2.0,12,Silver,Sedan,Diesel,Automatic,True,1646
182000,FIT,1266.0,2014,HONDA,1.5,4,Silver,Hatchback,Hybrid,Automatic,False,11290
50079,Santa FE,891.0,2016,HYUNDAI,2.0,4,White,Jeep,Diesel,Automatic,True,29950
117000,Fusion,531.0,2012,FORD,1.6,10,Blue,Sedan,Petrol,Tiptronic,True,19757
37064,Civic,697.0,2015,HONDA,1.8,4,White,Sedan,Petrol,Automatic,True,43545
108000,Aqua,1266.0,2014,TOYOTA,1.5,4,Silver,Sedan,Hybrid,Automatic,False,9879
249600,RX 400 hybrid,1324.6266816143498,2008,LEXUS,3.3,12,Black,Jeep,Petrol,Automatic,True,29166
25000,X5,1082.2991631799164,2000,BMW,3.0,6,Silver,Jeep,LPG,Tiptronic,True,10036
140000,RAV 4,850.5492087996912,1997,TOYOTA,2.0,2,Green,Jeep,Petrol,Manual,False,9408
30066,H1,1249.0,2017,HYUNDAI,2.5,4,Grey,Minivan,Diesel,Automatic,True,38731
21920,Sonata,799.6990400903444,2013,HYUNDAI,2.4,11,Silver,Sedan,Hybrid,Automatic,False,20071
137802,X5,917.0,2013,BMW,3.0,0,Black,Jeep,Diesel,Automatic,True,1019
16687,Elantra,831.0,2017,HYUNDAI,1.6,4,Grey,Sedan,Petrol,Automatic,True,21639
147808,Santa FE,765.0,2015,HYUNDAI,2.0,4,Grey,Jeep,Diesel,Automatic,True,39226
46777,C 180,1281.3365810451728,1995,MERCEDES-BENZ,1.8,2,Grey,Sedan,CNG,Manual,False,5645
102397,Camry,394.0,2014,TOYOTA,2.5,12,Black,Sedan,Hybrid,Automatic,True,784
73548,Actyon,880.0,2018,SSANGYONG,1.6,4,White,Jeep,Diesel,Automatic,True,43952
222000,Corolla,850.5492087996912,2006,TOYOTA,2.2,9,Black,Universal,Diesel,Manual,False,15681
150000,FIT,803.8573975044563,2004,HONDA,1.3,4,Silver,Hatchback,Petrol,Automatic,False,30
305600,Prius,850.5492087996912,2006,TOYOTA,1.5,0,White,Sedan,Petrol,Automatic,False,10036
126690,Sonata,751.0,2013,HYUNDAI,2.4,0,Silver,Sedan,Hybrid,Automatic,True,2744
0,Presage,830.02,2004,NISSAN,2.5,4,White,Minivan,Petrol,Automatic,False,6500
316000,Vito,1281.3365810451728,2004,MERCEDES-BENZ,2.2,2,White,Goods wagon,Diesel,Manual,False,10976
60000,Mirage,875.0,2012,MITSUBISHI,1.0,6,Blue,Hatchback,Petrol,Automatic,True,7056
121831,Lacetti,645.0,2011,CHEVROLET,1.8,4,Grey,Sedan,Petrol,Automatic,True,12717
146403,Civic,503.0,2012,HONDA,1.5,0,White,Jeep,Hybrid,Automatic,True,2901
123000,Transit,825.4240766073872,1996,FORD,2.5,2,White,Microbus,Diesel,Manual,False,23521
58901,Taurus,640.0,2013,FORD,2.0,4,White,Sedan,Petrol,Automatic,True,39797
170040,Optima,900.0,2015,KIA,2.4,12,Silver,Sedan,Petrol,Automatic,True,3763
112101,Volt,723.7224975222992,2012,CHEVROLET,1.4,10,Grey,Hatchback,Plug-in Hybrid,Automatic,False,23521
314373,Camry,781.0,2012,TOYOTA,2.5,12,Grey,Sedan,Hybrid,Automatic,True,392
48529,Captiva,1288.0,2007,CHEVROLET,2.0,4,Silver,Jeep,Diesel,Automatic,True,5331
0,Civic,784.0,2017,HONDA,1.5,12,White,Sedan,Petrol,Automatic,True,862
174144,Santa FE,640.0,2013,HYUNDAI,2.0,4,Black,Jeep,Diesel,Automatic,True,36228
